company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
DealDock,2018-09-01,https://www.dealdock.co,"Evanston, Illinois, United States","Data and Analytics, Financial Services, Software","Analytics, FinTech, SaaS, Software",343330.0,"For far too long, private equity firms have delegated the time-consuming (and mind-numbingly boring) role of deal management and financial modeling to analysts, who go through hundreds of email chains and dig through 50-70 page Confidential Information Memorandums (CIMs) to extract 10-15 pieces of useful information for a deal sheet. These CIMs also contain vital financial line items used to model leveraged buyouts (LBOs). DealDock’s goal is to harness the power of automation and reduce the time/resources necessary to log deal flow and model potential acquisitions, saving thousands of hours in labor annually.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2018,31126,False,False
Theratonics,2019-01-01,https://www.theratonicshemp.com,"Lakewood, Colorado, United States","Commerce and Shopping, Consumer Goods, Manufacturing","Consumer Goods, E-Commerce, Manufacturing",1881360.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,69177,False,False
Bridgehouse Capital,2020-01-01,https://www.bridgehousecapital.com/,"Portland, Oregon, United States","Financial Services, Lending and Investments","Finance, Financial Services, Impact Investing, Venture Capital",1665518.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,65630,False,False
Arising Ventures,2020-01-01,https://www.arisingventures.com/,"Remote, Oregon, United States","Information Technology, Internet Services, Software","Information Technology, Internet, Software",290164.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2020,28192,False,False
Attend,2022-01-01,https://helloattend.com,"New York, New York, United States","Financial Services, Health Care, Media and Entertainment","Advice, Financial Services, Health Care, Insurance, Personal Finance, Wellness",243967.0,,1-10,0.0,,,0.0,,0.0,5.0,1-10,Private,,,0.0,0.0,,6,2,2022,25371,False,False
Summerset Group,2019-07-21,https://www.summersetgrp.com,"Wheeling, Illinois, United States","Data and Analytics, Design, Financial Services, Professional Services, Real Estate","Consulting, Market Research, Real Estate Investment",280668.0,"Integrated Auction Solutions (“IAS”) is the only cloud based digital wholesaling platform. The platform includes a modern auction management system (ERP) and a leading digital marketplace enabling the industry’s most seamless way to facilitate the trading of vehicles via in-lane, simulcast and fully digital events. IAS AuctionMaster is an ERP that manages the entire wholesale auction operations workflow. It is fully integrated with the IAS Digital Marketplace, other IAS layered applications, and with leading third-party applications. Through its modern UX, IAS Marketplace enables auto auctions and dealers to create an individual, white-labeled, transactional Digital Marketplace to host simulcast events and online digital events from their own marketplace app/website.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,27615,False,False
Scratch Kitchen,2019-01-01,http://www.scratchkitchen.com,"Boulder, Colorado, United States","Commerce and Shopping, Food and Beverage","E-Commerce, Food and Beverage, Wholesale",841251.0,"Scratch Kitchen provides burritos, vegetarian sandwiches, desserts, salads, chicken wings, chicken sandwiches, beverages, sandwiches, and soup. Their customer can order food online on their website.",1-10,1.0,Seed,2021-04-11,0.0,Pre-Seed,0.0,1.0,1-10,Private,,,,,,2,5,2019,48359,False,False
Tasty Ribbon,2018-07-27,https://tastyribbon.com,"Brooklyn, New York, United States","Commerce and Shopping, Food and Beverage","E-Commerce, Food and Beverage, Gift, Retail",143815.0,"Tasty Ribbon is a modern, authentic, women-owned gifting company featuring only curated Italian specialties sourced from the most passionate artisans in Italy. The company’s mission is to redefine the traditional food gift basket industry by elevating both corporate and personal gifting. Tasty Ribbon’s selections are made of natural ingredients and stunning flavors generally not available otherwise in the US, all created with Italian excellence and craftsmanship and delivered in bespoke packaging right to your door. Tasty Ribbon offers customizable gift boxes, available both for the single client as well as for corporate gift-giving. Tasty Ribbon was founded in 2019 by Giulia Scargetta to celebrate her love for unique Italian foods and flavors and the connection these make to memories and loved ones",1-10,2.0,Seed,2022-05-31,250000.0,Seed,250000.0,,1-10,Private,,,,,,0,5,2018,17779,False,False
Killer Bee Airsoft,2019-04-03,https://killerbeeairsoft.com,"Paterson, New Jersey, United States","Commerce and Shopping, Manufacturing, Sports","Manufacturing, Sporting Goods",2811625.0,"Airsoft Brand, created by players for players .",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,4,2019,85895,False,False
Code Shock,2021-01-01,https://codeshock.dev/,"Albuquerque, New Mexico, United States",Software,Software,1358936.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,59072,False,False
TRY,2022-08-08,https://trywhatsnext.com,"Charlotte, North Carolina, United States","Sales and Marketing, Software","Local Business, Marketing, Social Media Marketing, Software",320244.0,"TRY is a referral platform for restaurants and creators to form partnerships, manage campaigns collaboratively, coordinate payments, and measure performance with traceable visits, reservations and delivery orders. The vision is to ultimately enable creator referrals to all local businesses. TRY Creators catalog recommended restaurants on their profiles. When followers visit the restaurant’s geo-fence or place an order, creators are compensated for the referrals. Traditional content creator agencies connect businesses to creators for promotion but they lack traceability. TRY provides referral proof. TRY brings restaurants, creators, and followers together in a way which maintains authenticity. Creators which feature worthy restaurants see better follower engagement while still earning a consistent income from referrals. TRY is agnostically integrated with Instagram, TikTok, and other social media to enable creators to engage their followers without having to leave the app.",1-10,1.0,Seed,2023-03-21,0.0,Pre-Seed,0.0,,1-10,Private,,,,,,2,1,2022,29898,False,False
Data Solutions Group,2019-01-01,https://www.dsgwireless.com,"Dallas, Texas, United States","Hardware, Information Technology, Internet Services, Mobile","Information Technology, Internet, Telecommunications, Wireless",2167477.0,"Data Solutions Group offers business continuity, asset tracking, environmental monitoring, security, digital signage, and fleet management services. Their customers contact them through email, phone, and online applications.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,75413,False,False
Infinite ID,2021-01-01,https://infiniteid.com,"Hicksville, New York, United States",Privacy and Security,Security,361284.0,Infinite ID is a digital identity authentication solutions provider based in the United States.,101-250,0.0,M&A,,0.0,,0.0,,101-250,Private,,,,,,5,3,2021,32042,False,False
SPACECO,2021-01-01,https://spacecotech.com,"Ames, Iowa, United States","Manufacturing, Real Estate, Science and Engineering","Aerospace, Construction, Industrial",1569261.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,64413,False,False
Texas Golf Center,2019-03-05,https://texasgolfcenter.com/,"Fort Worth, Texas, United States",Sports,Golf,1195757.0,"The TEXAS Golf Center is the premier destination to improve all aspects of your golf game. Conveniently located in the heart of the Dallas/Fort Worth Metroplex, The TEXAS Golf Center offers 30 acres of practice and play options including a spacious grass driving range along with a 9-hole Par-3 Golf Course that was masterfully designed to accommodate all levels of players from beginners to professionals. The TEXAS Golf Center also offers expert Golf Instruction and Custom Club Fitting to help you quickly take your golf game to the next level and lower your scores.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,56393,False,False
Cline,2021-01-04,https://www.cline.app,"San Francisco, California, United States","Apps, Education, Software","E-Learning, EdTech, Education, Software, Web Apps",428826.0,"Get the skills you need to advance your career, directly from talented professionals — ask questions and get a personalized video reply, or take part in live, interactive programs.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,35145,False,False
uDiscover Virtual School,2020-01-01,https://ud.school/,"Florida, New York, United States","Education, Software","E-Learning, EdTech, Education",820859.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,47828,False,False
Giftsenda,2021-01-01,https://www.giftsenda.com/,"Bedford, Massachusetts, United States","Commerce and Shopping, Information Technology, Sales and Marketing, Software","Gift, Marketing Automation, Sales Automation",333522.0,"Giftsenda is a corporate gifting platform that allows companies create connections with  existing clients and employees. The company provides various solutions to assist clients with their international gifting needs. The company was founded in 2020 and is based in Arlington, Massachusetts.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,30607,False,False
Alonzo Consulting Group,2019-01-01,http://alonzoconsulting.com/index.html,"Hayward, California, United States","Administrative Services, Government and Military, Privacy and Security, Professional Services","Consulting, Human Resources, Law Enforcement",2819975.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,87281,False,False
CapZone Analytics,2021-01-01,https://capzoneanalytics.com,"Dallas, Texas, United States","Data and Analytics, Professional Services","Analytics, Compliance, Risk Management",1260059.0,"CapZone Analytics is a platform that analyzes OZ compliance data and prioritizes risk based on business impact. CapZone Analytics collects data at the investor, fund, and business levels in sufficient depth to develop a good compliance posture.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,57879,False,False
Pastures of Long Grove,2019-02-05,https://pasturesoflonggrove.com,"Long Grove, Illinois, United States",Community and Lifestyle,Pet,1873146.0,"Pastures of Long Grove is a full-service equine center located only 35 miles northwest of Chicago. We offer a full range of equine services from different boarding options to lessons and trail and pony rides. We’re located on a beautiful 86 acre property. Our facilities include: – 37-stall stable with grooming stalls, wash stalls, and tach rooms – Indoor riding arena with viewing room – Outdoor riding arena – Vast pastures and paddocks – Riding trails on the property Pastures of Long Grove is conveniently located in the northwest suburb less than an hour drive from Chicago.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,69320,False,False
Blue Life,2019-06-10,http://bluelife.io,"Palo Alto, California, United States","Blockchain and Cryptocurrency, Information Technology, Internet Services, Other, Real Estate","Blockchain, Information Technology, Internet of Things, Smart Building, Smart Cities",2074104.0,"Blue Life is a SaaS platform to help home-owners get their home improvement projects, done. The platform operates on milestones where payments are driven by completion of work. Some of the key features are, •	Tamper-proof smart contracts to drive approvals and payments.  •	Utilize escrow and line of credit to enable zero-constraints construction.  •	Deliver near real time project updates, reasonable mediation, and consensual approval to trigger payments.  •	Web based service to offer project details, access to property inspectors, contractors and laborers.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,4,2019,73705,False,False
